"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/bursa-gemlik-dr-ziya-kaya-kiralik/daire/146022-49","16","13.000","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","29
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bey Yapı'dan Dr.Ziya Kaya Mah.İstiklal Cad. 2+1 Eşyalı Kiralık Daire","Bursa / Gemlik / Dr. Ziya Kaya Mah.","https://www.hepsiemlak.com/emlak-ofisi/bey-yapi-emlak-146022","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/9/5/9/5/4/4/2223efab-7ba6-44da-bccb-0c7286938c68.jpg","Bey Yapı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/0/6/4/1/2cb71543-ba8c-454c-beb9-a8d552b9568c.jpg"
"https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/94175-1254","35","17.500","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","8
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merkezi Konumda Kapalı Otoparklı 2+1 Kiralık Daire","Bursa / Nilüfer / Görükle Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/7/5/9/5/4/4/1746701167898-44595710.jpg","",""
"https://www.hepsiemlak.com/bursa-yildirim-baruthane-kiralik/daire/106581-875","35","15.000","07-05-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cemal Emlak Bursa Yıldırım Yeşilyayla Baruthane Masrafsız Arakat","Bursa / Yıldırım / Baruthane Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/0/3/8/5/4/4/bddc07fae97416b207b963881ab38b391ca61235b1469af23edb2cf806ffa627880eb33084028c34229ac652001ca30e.jpg","",""
"https://www.hepsiemlak.com/bursa-mudanya-yeni-kiralik/daire/153448-33","50","25.000","08-05-2025","Kiralık Daire","3 +
                          1","170 m²","35
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mudanya Yeni Mah.De Kiralık Eşyalı  Daire 3+1 Ful Deniz 4.Kat Site İçi Geniş Daire","Bursa / Mudanya / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/2/7/4/4/4/f6c363c0-4451-4269-a0ff-2a2aabfadcfc.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129556-1210","44","10.000","08-05-2025","Kiralık Daire","1 +
                          1","45 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatma Dorak'tan 1+1 Eşyalı Site İçi Kiralık Daire","Bursa / Nilüfer / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatma-dorak-gayrimenkul-ve-yatirim-danismanligi-129556","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/4/6/7/2/4/4/1741075110-6343021-44276425.jpeg","Fatma Dorak Gayrimenkul Ve Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/9/2/1/0d5d83a7-49b2-471d-8ca3-9c7c70383cf3.jpg"
"https://www.hepsiemlak.com/bursa-nilufer-balat-kiralik/daire/1083-5155","35","40.000","08-05-2025","Kiralık Daire","2 +
                          1","130 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alpiş Silva Balat'ta Ara Kat","Bursa / Nilüfer / Balat Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/3/3/2/4/4/9e6b1352-794d-4cf8-b9e8-a9b548b335d1.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-konak-kiralik/daire/31180-11684","29","25.000","08-05-2025","Kiralık Daire","3 +
                          1","160 m²","28
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Nilüfer Beşevler Konak Cad. Kiralık Site İçi 3.Kat Daire 25.000 Tl","Bursa / Nilüfer / Konak Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydin-emlak-31180","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/8/7/3/4/4/d67d4af4-aa9a-497c-87b6-4b164ae6120a.jpg","Aydın Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/1/1/3/0/c44f65ed-21d8-447d-88c9-6da42bab0e59.jpg"
"https://www.hepsiemlak.com/bursa-gemlik-osmaniye-kiralik/daire/146022-48","23","22.500","08-05-2025","Kiralık Daire","2 +
                          0","150 m²","13
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bey Yapı'dan Yeni Mah. Askerlik Şubesi Yanı Kiralık 3+1 Daire","Bursa / Gemlik / Osmaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/bey-yapi-emlak-146022","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/1/9/5/4/4/bedec2a8-d678-4802-a9d5-ba1d887cf964.jpg","Bey Yapı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/0/6/4/1/2cb71543-ba8c-454c-beb9-a8d552b9568c.jpg"
"https://www.hepsiemlak.com/bursa-kestel-yeni-kiralik/daire/129685-384","22","13.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Kestel Yeni Mah. Kiralık 120/100 M2 2+1 13.000 Tl Emniyet Emlak Ofisi.","Bursa / Kestel / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/3/2/9/5/4/4/1746634539533-44592320.jpg","",""
"https://www.hepsiemlak.com/bursa-mudanya-egerce-kiralik/daire/120619-1237","20","20.000","08-05-2025","Kiralık Daire","3 +
                          1","101 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Mudanya Eğerce Sahilde Kiralık Eşyalı 3+1 Daire","Bursa / Mudanya / Eğerce Mah.","https://www.hepsiemlak.com/emlak-ofisi/sonmez-emlak-120619/muzaffer-dikili-2757721","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/8/8/5/4/4/0c9bc1b8-e678-4dab-8d6c-9c484d9fe41a.jpg","Sönmez Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/2/7/7/5/7/2/f5dfdc17-1da8-4328-9b46-9ed4d2c5a9ae.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-dikkaldirim-kiralik/daire/31180-11707","27","15.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","29
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Osmangazi Hat Caddesi'nde 2+1 Metroya Yakın Kiralık Daire","Bursa / Osmangazi / Dikkaldırım Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydin-emlak-31180","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/0/1/6/4/4/4/81934edb-87b4-412a-a693-d473f3577d85.jpg","Aydın Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/1/1/3/0/c44f65ed-21d8-447d-88c9-6da42bab0e59.jpg"
"https://www.hepsiemlak.com/bursa-yildirim-davutdede-kiralik/daire/106581-873","22","13.000","07-05-2025","Kiralık Daire","3 +
                          1","130 m²","31
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cemal Emlak Bursa Yıldırım Davutdede Belediye Üstü 3+1 3 Ara Kat","Bursa / Yıldırım / Davutdede Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/0/3/8/5/4/4/7f210540d520d47ca426944a73f5ee3472ce207bd4ee42dd712961f94ffb8ec3b1ac7122b03cb7d4ab961f8e920d57cb.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129443-231","11","16.500","08-05-2025","Kiralık Daire","2 +
                          1","62 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Almina’dan Baylan Park Sitesinde Güvenlikli Arakat Kiralık Daire","Bursa / Nilüfer / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/almina-gayrimenkul-129443","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/8/8/9/3/4/4/1743160287-688274-44398899.jpeg","Almina Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/4/9/2/1/407987a3-1f1d-44a6-a929-ed391e4ee034.jpg"
"https://www.hepsiemlak.com/bursa-yildirim-yesil-kiralik/daire/46130-1109","16","13.000","08-05-2025","Kiralık Daire","2 +
                          1","140 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Yıldırım Yeşil Şible De Arakat Kombili 120 M2 Daire","Bursa / Yıldırım / Yeşil Mah.","https://www.hepsiemlak.com/emlak-ofisi/bursa-cagri-emlak-46130","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/9/9/4/4/4/1745054511710-44499229.jpg","Bursa Çağrı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/1/6/4/0/85446712-1508-4278-abc9-8e9f7c4780c6.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-hamitler-kiralik/daire/108347-1523","30","40.000","02-05-2025","Kiralık Daire","5 +
                          1","360 m²","15
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Rt Safir'den Hamitler Bostancı Kapalı Pazara Yakın Sıfır Kiralık 5+1 Geniş Çatı Dubleksi","Bursa / Osmangazi / Hamitler Mah.","","","",""
"https://www.hepsiemlak.com/bursa-nilufer-altinsehir-kiralik/villa/94262-967","28","67.000","03-05-2025","Kiralık Villa","3 +
                          1","270 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İdenova'dan Altınşehir'de Geniş Bahçeli Kiralık Müstakil Eşyalı Villa","Bursa / Nilüfer / Altınşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/idenova-94262","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/2/4/9/0/0ccbe01d-014d-40ad-8ee2-a36099d6bb98.jpg","İdenova",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/73952-817","28","15.000","04-05-2025","Kiralık Daire","2 +
                          1","70 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Görükle Dumlupınar'da Kiralık Eşyalı Kombili Daire","Bursa / Nilüfer / Dumlupınar Mah.","","","",""
"https://www.hepsiemlak.com/bursa-nilufer-cumhuriyet-kiralik/daire/19374-1913","27","26.000","07-05-2025","Kiralık Daire","4 +
                          1","180 m²","28
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cumhuriyet Mahallesi Nilüferhatun Caddesi Üstü 4+1 Kombili Daire","Bursa / Nilüfer / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/7/0/3/4/4/838c9d59-91e9-458f-b7e8-4d231890693b.jpg","",""
"https://www.hepsiemlak.com/bursa-gemlik-cumhuriyet-kiralik/daire/81590-749","27","35.000","02-05-2025","Kiralık Daire","3 +
                          1","150 m²","24
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Manastırda    Full Deniz   Manzaralı   Eşyalı  Kiralık  Daire","Bursa / Gemlik / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/2/9/4/9/3/4/796fa5f0-d989-400f-b85e-0e394463a5bd.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129556-1243","24","15.000","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatma Dorak'tan Oruç Bulvar | Eşyalı | Sıfır Kiralık Daire","Bursa / Nilüfer / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatma-dorak-gayrimenkul-ve-yatirim-danismanligi-129556","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/3/9/8/5/4/4/1f882235-4c01-4f30-8953-b32930482c4a.jpg","Fatma Dorak Gayrimenkul Ve Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/9/2/1/0d5d83a7-49b2-471d-8ca3-9c7c70383cf3.jpg"
"https://www.hepsiemlak.com/bursa-nilufer-cumhuriyet-kiralik/daire/1083-5165","34","23.500","08-05-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahmet Uyar İlkokulu Karşısı","Bursa / Nilüfer / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/4/6/5/4/4/f957e158-fbc4-4308-88b8-56e48599dd55.jpg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/113442-414","40","14.000","05-05-2025","Kiralık Daire","2 +
                          1","60 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bahar'dan Dumlupınar'da Ara Katta 2+1 Eşyalı Kiralık Daire","Bursa / Nilüfer / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/bahar-emlak-113442","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/9/1/4/4/4/46235260-9120-4b34-9f97-d44db757d96d.jpg","Bahar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/4/3/1/1/81017c28-b295-4e0f-93f7-78a33096de98.jpg"
"https://www.hepsiemlak.com/bursa-nilufer-yuzuncuyil-kiralik/daire/126756-546","39","34.000","07-05-2025","Kiralık Daire","3 +
                          1","155 m²","27
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nilüfer / Yüzüncüyıl 'da Geniş Ferah 3+1 Kiralık Daire","Bursa / Nilüfer / Yüzüncüyıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-focus-gayrimenkul-126756/umit-kesmez-3173819","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/6/4/0/3/4/4/a743c080-2675-411b-9121-0c36505c5a60.jpg","Coldwell Banker Focus Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/1/8/3/7/1/3/27efda01-0154-4fcc-b858-0078e7aa5424.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-cekirge-kiralik/daire/112077-1498","50","20.000","02-05-2025","Kiralık Daire","2 +
                          1","95 m²","7
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Kılıç Emlak Tan Çekirge De Manzaralı 2+1 Eşyalı Kiralık Daire","Bursa / Osmangazi / Çekirge Mah.","https://www.hepsiemlak.com/emlak-ofisi/bursa-kilic-emlak-112077","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/5/7/4/1/4/4/e29e6ccc-732e-489e-85c0-e34f406fbd04.jpg","Bursa Kılıç Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/0/2/1/1/eff40ce1-1a77-44eb-819e-fa7645abcb48.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-altiparmak-kiralik/daire/94746-2675","34","18.000","05-05-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Altıparmak Cadde Üzeri Kiralık 2+1 Daire","Bursa / Osmangazi / Altıparmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/batut-gayrimenkul-94746","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/8/0/6/4/4/4/59171411-c740-434d-b962-1ea442edc1a5.jpg","Batut Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/7/4/9/0/2c9705e5-7fb3-4a70-8ac5-9df32168b948.jpg"
"https://www.hepsiemlak.com/bursa-osmangazi-cekirge-kiralik/daire/55239-435","24","25.000","05-05-2025","Kiralık Daire","4 +
                          1","176 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bursa Osmangazi Çekirgede 4+1 Dubleks Kombili Kiralık Daire","Bursa / Osmangazi / Çekirge Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/3/8/8/2/4/4/44491cc2-b984-48e6-9ede-1105e317786a.jpg","",""
"https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/96180-13","10","25.000","07-05-2025","Kiralık Daire","2 +
                          1","115 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Halitpaşada 2+1 Kiralık Daire","Bursa / Mudanya / Halitpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/7/8/8/5/4/4/1746607422-192494-44588797.jpeg","",""
"https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129556-1241","29","15.000","07-05-2025","Kiralık Daire","1 +
                          1","55 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatma Dorak'tan 1+1 Eşyalı | Dumlupınar'da |brev | Kiralık Daire","Bursa / Nilüfer / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatma-dorak-gayrimenkul-ve-yatirim-danismanligi-129556","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/1/2/5/5/4/4/2d695c09-0396-49ce-88bf-fa7cfcd882aa.jpg","Fatma Dorak Gayrimenkul Ve Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/9/2/1/0d5d83a7-49b2-471d-8ca3-9c7c70383cf3.jpg"
